player_id,player_name,game_id,season,team_abbreviation,pts,reb,ast,stl,blk,turnover,fgm,fga,ftm,fta,min,pf,oreb,dreb
439,Daniel Theis,1037697,2023,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677832,Jarace Walker,1037697,2023,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017701,Kendall Brown,1037697,2023,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677778,Oscar Tshiebwe,1037697,2023,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677794,Isaiah Wong,1037697,2023,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017620,Ochai Agbaji,1037697,2023,UTA,3,4,1,0,1,3,1,3,0,0,26.0,0,1,3
101,John Collins,1037697,2023,UTA,14,9,1,0,0,2,6,9,1,1,27.0,3,1,8
297,Lauri Markkanen,1037697,2023,UTA,24,9,0,1,1,1,8,16,5,6,35.0,1,5,4
100,Jordan Clarkson,1037697,2023,UTA,33,3,5,1,1,6,12,26,8,8,34.0,3,2,1
56677834,Keyonte George,1037697,2023,UTA,7,2,9,0,0,1,3,8,0,0,31.0,2,0,2
139,Kris Dunn,1037697,2023,UTA,7,4,2,0,0,0,3,5,0,0,12.0,0,1,3
38017739,Simone Fontecchio,1037697,2023,UTA,10,5,1,0,1,2,4,8,0,0,18.0,2,3,2
666650,Talen Horton-Tucker,1037697,2023,UTA,6,4,5,0,1,4,3,8,0,0,20.0,1,2,2
358,Kelly Olynyk,1037697,2023,UTA,4,5,0,1,0,2,2,4,0,0,21.0,5,1,4
666881,Luka Samanic,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
413,Collin Sexton,1037697,2023,UTA,10,2,2,0,0,0,3,9,3,3,16.0,0,0,2
11891374,Omer Yurtseven,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896023,Josh Christopher,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677824,Taylor Hendricks,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017630,Johnny Juzang,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017705,Walker Kessler,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
19465584,Micah Potter,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677842,Brice Sensabaugh,1037697,2023,UTA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
61,Mikal Bridges,1037699,2023,BKN,10,8,7,2,2,3,4,11,1,2,34.0,1,1,7
351,Royce O'Neale,1037699,2023,BKN,12,10,2,0,3,0,4,10,0,0,34.0,1,3,7
158,Dorian Finney-Smith,1037699,2023,BKN,12,9,2,0,3,0,4,11,0,0,35.0,2,3,6
17896048,Cam Thomas,1037699,2023,BKN,14,2,0,0,1,2,6,14,2,2,20.0,1,0,2
130,Spencer Dinwiddie,1037699,2023,BKN,7,3,4,0,0,2,2,8,1,2,26.0,0,0,3
9051997,Armoni Brooks,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
174,Harry Giles III,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896038,Day'Ron Sharpe,1037699,2023,BKN,11,10,0,2,0,2,4,9,3,3,19.0,3,4,6
421,Dennis Smith Jr.,1037699,2023,BKN,4,1,5,2,0,1,2,7,0,0,25.0,4,1,0
464,Lonnie Walker IV,1037699,2023,BKN,21,1,0,1,1,0,8,16,2,2,28.0,0,0,1
17896058,Trendon Watford,1037699,2023,BKN,9,5,2,3,0,4,3,6,2,2,19.0,2,2,3
56677722,Jalen Wilson,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666508,Nicolas Claxton,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677843,Noah Clowney,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666679,Cameron Johnson,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896041,Keon Johnson,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
417,Ben Simmons,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677841,Dariq Whitehead,1037699,2023,BKN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
172,Paul George,1037699,2023,LAC,24,7,1,3,1,3,7,20,8,8,39.0,2,1,6
274,Kawhi Leonard,1037699,2023,LAC,17,6,2,1,1,1,7,16,2,2,36.0,1,0,6
493,Ivica Zubac,1037699,2023,LAC,10,10,1,0,3,1,5,9,0,0,29.0,5,3,7
192,James Harden,1037699,2023,LAC,12,8,5,2,0,5,4,9,2,2,36.0,0,0,8
472,Russell Westbrook,1037699,2023,LAC,13,7,8,0,0,1,6,18,0,0,31.0,1,3,4
56677849,Kobe Brown,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666511,Amir Coffey,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017725,Moussa Diabate,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896031,Nah'Shon Hyland,1037699,2023,LAC,4,2,0,0,0,1,2,6,0,0,6.0,0,1,1
666743,Terance Mann,1037699,2023,LAC,0,4,1,0,0,2,0,2,0,0,19.0,1,0,4
380,Norman Powell,1037699,2023,LAC,10,1,1,3,2,1,4,8,0,0,23.0,2,0,1
450,PJ Tucker,1037699,2023,LAC,3,6,3,1,1,0,1,3,1,1,21.0,3,3,3
17896022,Brandon Boston Jr.,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677856,Jordan Miller,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
371,Mason Plumlee,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896051,Joshua Primo,1037699,2023,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666541,Luguentz Dort,1037706,2023,OKC,14,4,3,2,3,3,3,9,5,6,36.0,3,1,3
38017703,Jalen Williams,1037706,2023,OKC,15,4,2,1,0,1,5,10,4,4,33.0,3,1,3
38017685,Chet Holmgren,1037706,2023,OKC,15,7,2,1,3,2,7,10,0,0,29.0,4,3,4
17896065,Josh Giddey,1037706,2023,OKC,8,5,6,1,1,1,4,11,0,0,25.0,0,1,4
175,Shai Gilgeous-Alexander,1037706,2023,OKC,43,7,6,3,1,3,15,22,12,13,37.0,3,2,5
44,Davis Bertans,1037706,2023,OKC,3,0,1,1,0,0,0,3,3,3,10.0,2,0,0
38017716,Ousmane Dieng,1037706,2023,OKC,4,5,1,1,0,0,1,2,2,2,9.0,1,2,3
3547272,Isaiah Joe,1037706,2023,OKC,6,3,0,0,0,1,2,7,0,0,18.0,4,0,3
17896036,Tre Mann,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
4197029,Vasilije Micic,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547271,Aleksej Pokusevski,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677833,Cason Wallace,1037706,2023,OKC,14,3,2,0,0,2,5,7,2,2,24.0,3,1,2
17896078,Aaron Wiggins,1037706,2023,OKC,0,0,0,0,0,0,0,3,0,0,9.0,0,0,0
38017706,Jaylin Williams,1037706,2023,OKC,6,3,0,0,0,1,2,2,0,0,10.0,4,1,2
56677853,Keyontae Johnson,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
24572055,Olivier Sarr,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
27924547,Lindy Waters III,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
480,Kenrich Williams,1037706,2023,OKC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666908,Max Strus,1037706,2023,CLE,12,7,3,0,1,1,4,7,0,0,32.0,2,2,5
17896076,Evan Mobley,1037706,2023,CLE,22,5,1,1,1,1,9,16,4,4,33.0,2,2,3
9,Jarrett Allen,1037706,2023,CLE,14,6,1,2,1,1,4,6,6,9,26.0,0,4,2
666581,Darius Garland,1037706,2023,CLE,15,3,9,2,1,8,7,11,0,1,36.0,4,1,2
322,Donovan Mitchell,1037706,2023,CLE,20,5,5,2,0,0,8,23,3,3,37.0,2,0,5
248,Damian Jones,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
277,Caris LeVert,1037706,2023,CLE,29,5,5,0,0,3,7,14,13,16,34.0,5,0,5
344,Georges Niang,1037706,2023,CLE,7,2,0,0,0,1,3,5,0,0,18.0,3,0,2
3547247,Isaac Okoro,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677872,Craig Porter,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
444,Tristan Thompson,1037706,2023,CLE,1,2,2,1,0,2,0,0,1,2,13.0,2,0,2
666940,Dean Wade,1037706,2023,CLE,0,6,0,1,1,2,0,1,0,2,11.0,4,2,4
56677847,Emoni Bates,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666676,Ty Jerome,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547299,Sam Merrill,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017662,Isaiah Mobley,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
404,Ricky Rubio,1037706,2023,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666423,RJ Barrett,1037700,2023,NYK,24,2,6,1,0,0,8,17,3,3,32.0,2,0,2
387,Julius Randle,1037700,2023,NYK,23,16,5,1,0,2,8,19,5,8,31.0,1,4,12
399,Mitchell Robinson,1037700,2023,NYK,8,12,1,0,0,0,3,4,2,6,31.0,3,5,7
73,Jalen Brunson,1037700,2023,NYK,25,2,6,0,0,0,8,19,4,4,33.0,2,0,2
17895858,Quentin Grimes,1037700,2023,NYK,8,1,3,0,0,0,3,5,0,0,19.0,0,0,1
19,Ryan Arcidiacono,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
131,Donte DiVincenzo,1037700,2023,NYK,3,4,2,1,0,0,1,6,0,0,20.0,1,1,3
160,Evan Fournier,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
202,Josh Hart,1037700,2023,NYK,3,5,0,1,0,0,1,3,0,0,24.0,0,0,5
201,Isaiah Hartenstein,1037700,2023,NYK,13,3,0,2,0,0,6,9,1,1,15.0,4,3,0
666675,DaQuan Jeffries,1037700,2023,NYK,0,1,0,0,0,1,0,1,0,0,2.0,0,0,1
17896033,Miles McBride,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
3547269,Immanuel Quickley,1037700,2023,NYK,19,0,5,1,0,0,8,17,0,0,28.0,1,0,0
17896063,Jericho Sims,1037700,2023,NYK,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1
666971,Dylan Windler,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
666474,Charles Brown,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677795,Jacob Toppin,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896089,Duane Washington Jr.,1037700,2023,NYK,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017699,Jeremy Sochan,1037700,2023,SAS,16,6,5,0,0,0,7,12,0,0,29.0,5,0,6
56677822,Victor Wembanyama,1037700,2023,SAS,14,9,2,0,1,3,4,14,6,6,30.0,2,4,5
102,Zach Collins,1037700,2023,SAS,11,7,3,0,3,2,4,6,2,2,25.0,4,2,5
38017692,Malaki Branham,1037700,2023,SAS,14,0,1,0,0,1,6,9,0,0,24.0,2,0,0
666682,Keldon Johnson,1037700,2023,SAS,9,7,8,0,0,3,4,9,0,2,33.0,4,0,7
38017730,Dominick Barlow,1037700,2023,SAS,2,1,0,0,0,0,1,1,0,2,3.0,0,0,1
17895854,Charles Bassey,1037700,2023,SAS,6,4,1,1,2,0,3,3,0,0,15.0,1,1,3
38017649,Julian Champagnie,1037700,2023,SAS,0,0,0,0,0,0,0,2,0,0,3.0,0,0,0
180,Devonte' Graham,1037700,2023,SAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547274,Tre Jones,1037700,2023,SAS,12,1,5,1,1,0,6,11,0,1,25.0,0,0,1
17896059,Sandro Mamukelashvili,1037700,2023,SAS,0,1,0,0,0,0,0,1,0,0,3.0,1,1,0
305,Doug McDermott,1037700,2023,SAS,11,3,1,0,0,3,4,9,0,0,22.0,3,1,2
359,Cedi Osman,1037700,2023,SAS,2,3,2,0,0,0,1,4,0,0,13.0,0,1,2
3547246,Devin Vassell,1037700,2023,SAS,4,2,2,0,0,1,2,6,0,0,12.0,0,0,2
38017693,Blake Wesley,1037700,2023,SAS,4,2,1,0,0,0,2,3,0,0,3.0,0,1,1
56677865,Charles Bediako,1037700,2023,SAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677817,Sidy Cissoko,1037700,2023,SAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677870,Sir'Jabari Rice,1037700,2023,SAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
125,DeMar DeRozan,1037701,2023,CHI,22,2,7,1,2,2,6,20,9,11,40.0,2,0,2
110,Torrey Craig,1037701,2023,CHI,0,2,1,1,0,0,0,3,0,0,19.0,3,0,2
460,Nikola Vucevic,1037701,2023,CHI,26,6,3,1,1,3,11,18,2,3,41.0,5,2,4
268,Zach LaVine,1037701,2023,CHI,22,8,8,1,0,3,7,13,5,7,41.0,2,1,7
666956,Coby White,1037701,2023,CHI,11,6,6,3,1,1,5,14,0,0,37.0,3,0,6
87,Jevon Carter,1037701,2023,CHI,8,0,0,0,1,0,3,8,0,0,13.0,2,0,0
89,Alex Caruso,1037701,2023,CHI,19,4,2,3,2,1,7,9,1,2,31.0,3,1,3
17895983,Ayo Dosunmu,1037701,2023,CHI,2,3,1,0,0,1,1,2,0,0,10.0,0,2,1
137,Andre Drummond,1037701,2023,CHI,2,3,1,1,0,2,1,1,0,0,12.0,2,1,2
56677857,Julian Phillips,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896116,Terry Taylor,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017719,Dalen Terry,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547248,Patrick Williams,1037701,2023,CHI,3,4,1,1,0,1,1,7,0,0,21.0,0,1,3
27,Lonzo Ball,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677874,Onuralp Bitim,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
45969255,Justin Lewis,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677860,Adama Sanogo,1037701,2023,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
140,Kevin Durant,1037701,2023,PHX,25,7,9,1,1,6,7,16,9,9,42.0,2,1,6
32,Keita Bates-Diop,1037701,2023,PHX,7,5,3,1,3,0,2,4,1,2,31.0,3,1,4
349,Jusuf Nurkic,1037701,2023,PHX,20,16,8,2,0,6,8,15,4,6,38.0,4,7,9
8,Grayson Allen,1037701,2023,PHX,26,9,4,1,1,1,9,16,0,0,37.0,3,0,9
37,Bradley Beal,1037701,2023,PHX,13,4,4,0,2,2,3,12,4,4,24.0,0,0,4
3547095,Udoka Azubuike,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666451,Bol Bol,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
147,Drew Eubanks,1037701,2023,PHX,4,3,2,1,1,0,1,1,2,2,14.0,2,0,3
18678058,Jordan Goodwin,1037701,2023,PHX,6,2,0,0,0,0,2,5,0,0,17.0,1,1,1
178,Eric Gordon,1037701,2023,PHX,2,1,2,0,0,3,1,9,0,0,25.0,1,0,1
3547298,Saben Lee,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666729,Nassir Little,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
314,Chimezie Metu,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
356,Josh Okogie,1037701,2023,PHX,7,2,0,1,0,0,3,6,1,2,18.0,2,2,0
470,Yuta Watanabe,1037701,2023,PHX,6,4,0,0,1,3,2,5,0,0,18.0,2,0,4
57,Devin Booker,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
272,Damion Lee,1037701,2023,PHX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547259,Jaden McDaniels,1037705,2023,MIN,10,0,3,0,0,0,4,7,0,0,26.0,2,0,0
447,Karl-Anthony Towns,1037705,2023,MIN,23,3,0,0,1,3,9,12,1,2,28.0,6,0,3
176,Rudy Gobert,1037705,2023,MIN,17,21,1,0,2,4,4,5,9,12,32.0,2,5,16
3547238,Anthony Edwards,1037705,2023,MIN,26,3,8,3,2,3,10,22,4,5,33.0,1,0,3
104,Mike Conley,1037705,2023,MIN,12,4,4,1,0,0,4,5,0,0,21.0,2,0,4
666400,Nickeil Alexander-Walker,1037705,2023,MIN,0,4,8,1,0,2,0,1,0,0,18.0,0,0,4
12,Kyle Anderson,1037705,2023,MIN,6,2,5,1,2,2,2,3,1,2,25.0,2,0,2
68,Troy Brown Jr.,1037705,2023,MIN,4,1,0,0,0,0,2,5,0,0,5.0,0,1,0
17896056,Luka Garza,1037705,2023,MIN,5,2,0,0,0,0,2,4,1,2,5.0,3,1,1
320,Shake Milton,1037705,2023,MIN,10,4,1,2,0,2,4,9,1,1,19.0,1,0,4
38017715,Josh Minott,1037705,2023,MIN,0,0,0,0,0,0,0,1,0,0,3.0,2,0,0
17895968,Daishen Nix,1037705,2023,MIN,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0
667378,Naz Reid,1037705,2023,MIN,9,4,0,1,0,0,4,8,0,0,22.0,2,1,3
56677851,Jaylen Clark,1037705,2023,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666767,Jordan McLaughlin,1037705,2023,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677782,Leonard Miller,1037705,2023,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017700,Wendell Moore Jr.,1037705,2023,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
227,Brandon Ingram,1037705,2023,NOP,24,3,6,0,0,2,11,25,1,1,32.0,1,0,3
17896021,Jeremiah Robinson-Earl,1037705,2023,NOP,11,9,1,0,0,2,3,7,4,4,28.0,2,3,6
455,Jonas Valanciunas,1037705,2023,NOP,8,6,0,0,0,0,4,9,0,0,22.0,1,1,5
38017677,Dyson Daniels,1037705,2023,NOP,7,3,5,4,0,3,3,10,0,0,31.0,2,1,2
56677837,Jordan Hawkins,1037705,2023,NOP,14,1,1,0,0,2,4,11,4,4,30.0,5,0,1
3547260,Kira Lewis Jr.,1037705,2023,NOP,2,3,2,0,0,1,1,7,0,0,19.0,2,1,2
38017663,E.J. Liddell,1037705,2023,NOP,4,0,0,0,1,1,1,3,2,2,5.0,1,0,0
340,Larry Nance Jr.,1037705,2023,NOP,6,3,0,2,0,1,3,7,0,0,18.0,1,2,1
17896017,Matt Ryan,1037705,2023,NOP,12,4,1,0,0,5,2,5,6,6,26.0,4,0,4
38017726,Dereon Seabron,1037705,2023,NOP,9,3,1,0,0,0,3,7,2,2,17.0,1,1,2
666969,Zion Williamson,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
491,Cody Zeller,1037705,2023,NOP,4,5,6,0,0,0,1,2,2,3,12.0,3,2,3
17896097,Jose Alvarado,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896024,Herbert Jones,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547293,Naji Marshall,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
303,CJ McCollum,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
18677986,Trey Murphy III,1037705,2023,NOP,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
112,Jae Crowder,1037704,2023,MIL,10,5,2,1,0,0,3,6,2,3,37.0,2,0,5
15,Giannis Antetokounmpo,1037704,2023,MIL,15,9,5,0,3,1,6,16,3,6,22.0,1,0,9
283,Brook Lopez,1037704,2023,MIL,14,6,0,0,4,3,5,8,0,0,26.0,4,0,6
38,Malik Beasley,1037704,2023,MIL,10,6,2,1,0,0,4,6,1,1,25.0,0,2,4
278,Damian Lillard,1037704,2023,MIL,34,2,3,3,0,1,10,25,12,13,34.0,1,0,2
2148,Thanasis Antetokounmpo,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017676,MarJon Beauchamp,1037704,2023,MIL,10,2,1,0,0,1,4,8,2,2,26.0,4,1,1
105,Pat Connaughton,1037704,2023,MIL,2,0,1,0,0,1,1,3,0,0,19.0,0,0,0
38017733,A.J. Green,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677852,Andre Jackson Jr.,1037704,2023,MIL,0,0,0,1,0,0,0,0,0,0,4.0,3,0,0
56677854,Chris Livingston,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
284,Robin Lopez,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
368,Cameron Payne,1037704,2023,MIL,7,1,3,2,0,1,1,4,4,4,24.0,2,0,1
377,Bobby Portis,1037704,2023,MIL,18,5,2,0,0,2,7,14,3,3,23.0,1,2,3
666960,Lindell Wigginton,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666453,Marques Bolden,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
315,Khris Middleton,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017691,TyTy Washington Jr.,1037704,2023,MIL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
56677826,Ausar Thompson,1037704,2023,DET,6,15,3,0,1,2,3,8,0,0,37.0,4,3,12
3547267,Isaiah Stewart,1037704,2023,DET,8,4,1,0,2,1,3,9,0,0,37.0,4,1,3
38017694,Jalen Duren,1037704,2023,DET,11,12,5,0,0,2,5,10,1,1,28.0,5,3,9
17896075,Cade Cunningham,1037704,2023,DET,33,8,8,0,0,5,11,27,9,10,39.0,2,2,6
3547241,Killian Hayes,1037704,2023,DET,14,5,4,1,0,1,6,15,2,2,29.0,1,0,5
24,Marvin Bagley III,1037704,2023,DET,12,2,2,0,1,1,5,6,2,2,20.0,4,2,0
56677729,Malcolm Cazalon,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
197,Joe Harris,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017682,Jaden Ivey,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
42097199,Jared Rhoden,1037704,2023,DET,6,1,3,0,0,0,3,4,0,0,13.0,2,0,1
56677792,Marcus Sasser,1037704,2023,DET,26,6,2,1,0,3,11,17,1,1,28.0,1,0,6
44477024,Stanley Umude,1037704,2023,DET,2,0,0,0,1,2,1,2,0,0,9.0,1,0,0
3547240,James Wiseman,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
54,Bojan Bogdanovic,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
77,Alec Burks,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
259,Kevin Knox,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896071,Isaiah Livers,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
330,Monte Morris,1037704,2023,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
17896027,Ziaire Williams,1037703,2023,MEM,2,2,0,2,0,1,1,9,0,0,21.0,2,1,1
231,Jaren Jackson Jr.,1037703,2023,MEM,28,4,2,0,1,1,9,18,8,10,33.0,5,2,2
48,Bismack Biyombo,1037703,2023,MEM,9,10,0,1,0,1,4,4,1,2,30.0,4,6,4
3547287,Desmond Bane,1037703,2023,MEM,15,5,3,1,2,1,4,16,5,6,36.0,3,0,5
420,Marcus Smart,1037703,2023,MEM,11,4,7,2,0,3,4,14,3,4,32.0,4,0,4
17896067,Santi Aldama,1037703,2023,MEM,12,8,0,2,1,1,5,14,0,2,26.0,4,2,6
48248287,Jacob Gilyard,1037703,2023,MEM,6,0,4,0,0,0,2,3,0,0,15.0,1,0,0
56677830,GG Jackson,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
254,Luke Kennard,1037703,2023,MEM,13,2,3,1,0,3,4,7,2,2,27.0,1,0,2
38017728,Jake LaRavia,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
38017732,Kenneth Lofton Jr.,1037703,2023,MEM,2,0,1,0,0,0,1,3,0,0,7.0,1,0,0
38017729,David Roddy,1037703,2023,MEM,4,3,0,1,0,2,1,2,2,2,13.0,2,2,1
38017731,Vince Williams Jr.,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3,Steven Adams,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666505,Brandon Clarke,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666703,John Konchar,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
666786,Ja Morant,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
401,Derrick Rose,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
3547285,Xavier Tillman,1037703,2023,MEM,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
79,Jimmy Butler,1037703,2023,MIA,15,3,2,1,0,1,5,13,3,3,35.0,1,1,2
3092,Haywood Highsmith,1037703,2023,MIA,14,2,1,2,3,0,5,7,2,2,27.0,2,2,0
4,Bam Adebayo,1037703,2023,MIA,30,11,1,1,3,4,8,15,14,16,36.0,5,0,11
666633,Tyler Herro,1037703,2023,MIA,6,1,2,1,0,0,2,4,2,3,8.0,2,0,1
286,Kyle Lowry,1037703,2023,MIA,17,11,9,1,0,4,5,11,3,3,35.0,4,3,8
74,Thomas Bryant,1037703,2023,MIA,2,6,0,0,0,1,1,3,0,0,12.0,1,1,5
56677785,Jaime Jaquez Jr.,1037703,2023,MIA,11,3,2,2,0,0,4,5,2,3,21.0,5,0,3
285,Kevin Love,1037703,2023,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
391,Josh Richardson,1037703,2023,MIA,2,0,2,0,1,4,1,9,0,0,17.0,1,0,0
397,Duncan Robinson,1037703,2023,MIA,9,3,2,0,0,5,3,7,1,2,35.0,3,0,3
39398582,Orlando Robinson,1037703,2023,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
19465585,Dru Smith,1037703,2023,MIA,2,4,1,1,1,0,1,3,0,0,14.0,0,2,2
