player_id,player_name,game_id,season,team_abbreviation,pts,reb,ast,stl,blk,turnover,fgm,fga,ftm,fta,min
30,Harrison Barnes,857698,2022,SAC,17,6,0,1,0,3,6,10,2,2,38.0
38017688,Keegan Murray,857698,2022,SAC,11,4,0,0,1,0,4,7,0,0,24.0
406,Domantas Sabonis,857698,2022,SAC,11,17,10,0,0,2,2,4,6,6,36.0
221,Kevin Huerter,857698,2022,SAC,12,0,3,1,0,2,5,18,1,2,32.0
161,De'Aaron Fox,857698,2022,SAC,16,7,4,2,0,4,5,14,4,4,32.0
666530,Terence Davis,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
123,Matthew Dellavedova,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
38017714,Keon Ellis,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
217,Richaun Holmes,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
273,Alex Len,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
290,Trey Lyles,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
314,Chimezie Metu,857698,2022,SAC,10,3,1,1,0,1,5,5,0,0,12.0
17553994,Davion Mitchell,857698,2022,SAC,9,3,5,3,1,2,3,9,3,4,24.0
324,Malik Monk,857698,2022,SAC,20,2,5,2,0,3,8,16,1,1,24.0
666821,KZ Okpala,857698,2022,SAC,4,4,2,0,0,1,2,3,0,0,18.0
38017738,Chima Moneke,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
17553967,Neemias Queta,857698,2022,SAC,0,0,0,0,0,0,0,0,0,0,0.0
125,DeMar DeRozan,857698,2022,CHI,18,5,4,0,0,2,6,18,6,6,35.0
3547248,Patrick Williams,857698,2022,CHI,10,6,0,1,2,2,4,8,1,1,33.0
460,Nikola Vucevic,857698,2022,CHI,12,6,1,0,1,2,4,10,2,2,37.0
268,Zach LaVine,857698,2022,CHI,41,8,2,4,0,2,16,28,6,7,36.0
89,Alex Caruso,857698,2022,CHI,0,3,4,3,2,1,0,4,0,0,30.0
60,Tony Bradley,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
17895983,Ayo Dosunmu,857698,2022,CHI,6,2,3,0,0,0,2,7,1,2,23.0
136,Goran Dragic,857698,2022,CHI,2,1,2,0,0,2,1,2,0,0,8.0
137,Andre Drummond,857698,2022,CHI,2,1,0,0,0,0,1,2,0,1,5.0
247,Derrick Jones Jr.,857698,2022,CHI,3,3,0,1,0,3,1,1,0,0,17.0
38017719,Dalen Terry,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
666956,Coby White,857698,2022,CHI,7,4,1,0,0,2,3,6,0,0,16.0
16,Kostas Antetokounmpo,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
27,Lonzo Ball,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
666604,Javonte Green,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
24102469,Malcolm Hill,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
4197388,Marko Simonovic,857698,2022,CHI,0,0,0,0,0,0,0,0,0,0,0.0
202,Josh Hart,857705,2022,POR,11,10,3,3,0,2,5,8,0,0,33.0
182,Jerami Grant,857705,2022,POR,28,5,3,0,0,2,9,21,7,7,33.0
349,Jusuf Nurkic,857705,2022,POR,19,6,4,1,1,1,7,12,3,7,28.0
419,Anfernee Simons,857705,2022,POR,22,3,6,1,0,1,8,14,1,1,36.0
278,Damian Lillard,857705,2022,POR,21,4,6,1,1,4,7,16,2,2,32.0
17896028,Greg Brown III,857705,2022,POR,1,1,0,0,0,0,0,0,1,2,2.0
147,Drew Eubanks,857705,2022,POR,2,5,2,1,1,0,1,3,0,0,16.0
17896041,Keon Johnson,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,0.0
38017690,Shaedon Sharpe,857705,2022,POR,6,3,1,1,0,1,2,4,1,3,18.0
38017711,Jabari Walker,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,2.0
17896058,Trendon Watford,857705,2022,POR,2,2,4,0,0,1,1,2,0,0,17.0
485,Justise Winslow,857705,2022,POR,4,6,3,2,0,3,2,6,0,0,24.0
39613724,Ibou Badji,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,0.0
38124126,John Butler Jr.,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,0.0
666729,Nassir Little,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,0.0
2189,Gary Payton II,857705,2022,POR,0,0,0,0,0,0,0,0,0,0,0.0
210,Buddy Hield,857705,2022,IND,22,11,3,1,1,2,8,17,2,3,38.0
3547264,Jalen Smith,857705,2022,IND,6,3,3,0,2,0,3,8,0,0,17.0
452,Myles Turner,857705,2022,IND,24,9,2,0,0,4,10,17,1,1,28.0
38017507,Andrew Nembhard,857705,2022,IND,16,6,8,1,0,3,7,12,0,0,37.0
3547250,Aaron Nesmith,857705,2022,IND,10,3,1,3,0,1,3,8,4,4,24.0
666442,Goga Bitadze,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
666468,Oshae Brissett,857705,2022,IND,5,5,2,2,0,1,2,3,0,0,27.0
38017701,Kendall Brown,857705,2022,IND,0,0,0,0,0,0,0,1,0,0,2.0
17896035,Isaiah Jackson,857705,2022,IND,7,3,1,0,2,0,2,7,3,4,16.0
242,James Johnson,857705,2022,IND,0,0,0,0,0,1,0,1,0,0,4.0
38017686,Bennedict Mathurin,857705,2022,IND,10,3,1,2,0,1,5,15,0,0,32.0
17553983,Trevelin Queen,857705,2022,IND,0,1,1,1,0,2,0,2,0,0,13.0
17896116,Terry Taylor,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,2.0
17896030,Chris Duarte,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
3547245,Tyrese Haliburton,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
304,T.J. McConnell,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
439,Daniel Theis,857705,2022,IND,0,0,0,0,0,0,0,0,0,0,0.0
666762,Jalen McDaniels,857706,2022,CHA,9,4,6,3,0,0,3,8,3,3,34.0
666950,P.J. Washington,857706,2022,CHA,26,4,4,1,1,2,11,21,0,0,34.0
371,Mason Plumlee,857706,2022,CHA,8,12,4,0,0,1,4,4,0,2,28.0
360,Kelly Oubre Jr.,857706,2022,CHA,28,7,2,0,0,1,10,23,4,6,40.0
403,Terry Rozier,857706,2022,CHA,22,5,8,2,0,2,8,22,3,4,38.0
17896037,James Bouknight,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
17896032,Kai Jones,857706,2022,CHA,2,5,1,0,1,2,1,2,0,0,14.0
3547253,Theo Maledon,857706,2022,CHA,5,1,2,1,1,2,2,7,0,0,15.0
38017708,Bryce McGowens,857706,2022,CHA,6,1,0,1,1,0,3,5,0,0,17.0
3547282,Nick Richards,857706,2022,CHA,11,10,2,0,0,0,5,6,1,2,20.0
421,Dennis Smith Jr.,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
3547239,LaMelo Ball,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
204,Gordon Hayward,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
666748,Cody Martin,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
18678001,JT Thor,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
38017698,Mark Williams,857706,2022,CHA,0,0,0,0,0,0,0,0,0,0,0.0
274,Kawhi Leonard,857706,2022,LAC,16,6,2,0,0,1,7,15,2,2,28.0
328,Marcus Morris,857706,2022,LAC,12,5,3,1,0,0,5,12,0,0,30.0
493,Ivica Zubac,857706,2022,LAC,9,8,0,0,2,2,3,4,3,5,29.0
172,Paul George,857706,2022,LAC,19,3,7,0,0,2,8,15,1,1,28.0
236,Reggie Jackson,857706,2022,LAC,13,2,2,0,0,2,5,13,0,0,32.0
33,Nicolas Batum,857706,2022,LAC,13,5,1,2,0,0,4,6,1,3,20.0
17896022,Brandon Boston Jr.,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
666476,Moses Brown,857706,2022,LAC,8,7,0,0,1,1,4,5,0,0,10.0
666511,Amir Coffey,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
108,Robert Covington,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
254,Luke Kennard,857706,2022,LAC,9,2,2,0,0,0,3,5,1,1,20.0
666743,Terance Mann,857706,2022,LAC,8,4,1,0,1,1,2,5,3,3,15.0
467,John Wall,857706,2022,LAC,12,5,12,1,1,3,4,13,3,6,27.0
38017725,Moussa Diabate,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
380,Norman Powell,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
17896042,Jason Preston,857706,2022,LAC,0,0,0,0,0,0,0,0,0,0,0.0
462,Moritz Wagner,857711,2022,ORL,19,12,4,1,0,2,7,10,5,5,32.0
38017683,Paolo Banchero,857711,2022,ORL,20,12,7,1,1,4,4,16,12,15,33.0
666451,Bol Bol,857711,2022,ORL,2,2,2,1,0,1,1,4,0,0,19.0
17896026,Franz Wagner,857711,2022,ORL,25,6,2,0,0,3,8,13,7,7,36.0
165,Markelle Fultz,857711,2022,ORL,20,5,2,2,0,2,8,18,2,2,32.0
3547251,Cole Anthony,857711,2022,ORL,0,4,1,2,0,0,0,9,0,0,21.0
3547257,R.J. Hampton,857711,2022,ORL,0,2,0,0,0,0,0,1,0,0,6.0
38017607,Kevon Harris,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
38017724,Caleb Houstan,857711,2022,ORL,3,5,0,0,0,0,1,6,0,0,24.0
402,Terrence Ross,857711,2022,ORL,5,4,2,0,0,1,2,10,0,0,23.0
666885,Admiral Schofield,857711,2022,ORL,8,0,1,1,1,0,3,6,0,0,14.0
28,Mo Bamba,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
85,Wendell Carter Jr.,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
196,Gary Harris,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
229,Jonathan Isaac,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
666818,Chuma Okeke,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
17896073,Jalen Suggs,857711,2022,ORL,0,0,0,0,0,0,0,0,0,0,0.0
315,Khris Middleton,857711,2022,MIL,5,1,5,1,0,2,1,11,3,4,26.0
15,Giannis Antetokounmpo,857711,2022,MIL,34,13,5,1,2,4,12,21,8,11,33.0
377,Bobby Portis,857711,2022,MIL,18,10,1,0,1,2,8,12,1,2,27.0
214,Jrue Holiday,857711,2022,MIL,17,8,10,2,0,6,5,12,6,6,35.0
3547207,Jordan Nwora,857711,2022,MIL,6,1,0,1,0,1,2,3,0,0,19.0
2148,Thanasis Antetokounmpo,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
87,Jevon Carter,857711,2022,MIL,2,1,6,1,0,0,1,5,0,0,25.0
105,Pat Connaughton,857711,2022,MIL,7,4,0,1,0,0,2,9,1,2,22.0
38017733,A.J. Green,857711,2022,MIL,12,0,0,0,0,0,4,6,1,1,10.0
211,George Hill,857711,2022,MIL,0,1,2,1,0,0,0,1,0,0,19.0
17896059,Sandro Mamukelashvili,857711,2022,MIL,8,6,2,1,1,2,3,5,0,0,23.0
301,Wesley Matthews,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
8,Grayson Allen,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
38017676,MarJon Beauchamp,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
223,Serge Ibaka,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
226,Joe Ingles,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
283,Brook Lopez,857711,2022,MIL,0,0,0,0,0,0,0,0,0,0,0.0
38017689,AJ Griffin,857712,2022,ATL,11,4,2,3,0,1,4,15,0,0,30.0
17896040,Jalen Johnson,857712,2022,ATL,7,9,3,0,0,1,3,8,0,0,29.0
83,Clint Capela,857712,2022,ATL,14,16,0,0,2,4,7,10,0,0,30.0
334,Dejounte Murray,857712,2022,ATL,24,6,3,2,2,3,10,21,1,3,38.0
490,Trae Young,857712,2022,ATL,23,3,10,0,0,4,6,19,10,11,37.0
53,Bogdan Bogdanovic,857712,2022,ATL,17,3,1,1,0,1,6,13,0,0,22.0
666523,Jarrett Culver,857712,2022,ATL,9,5,1,1,0,1,4,6,1,1,24.0
213,Aaron Holiday,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
215,Justin Holiday,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
252,Frank Kaminsky,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
4197387,Vit Krejci,857712,2022,ATL,0,0,3,0,0,0,0,4,0,0,11.0
38017722,Tyrese Martin,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
3547244,Onyeka Okongwu,857712,2022,ATL,9,8,1,0,0,3,4,6,1,2,18.0
101,John Collins,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
3547297,Trent Forrest,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
666656,De'Andre Hunter,857712,2022,ATL,0,0,0,0,0,0,0,0,0,0,0.0
666541,Luguentz Dort,857712,2022,OKC,11,10,2,0,1,3,4,16,2,2,32.0
38017703,Jalen Williams,857712,2022,OKC,12,7,1,0,1,0,6,10,0,0,31.0
17896021,Jeremiah Robinson-Earl,857712,2022,OKC,10,6,0,0,0,2,4,6,0,0,29.0
17896065,Josh Giddey,857712,2022,OKC,17,5,4,1,1,1,5,12,5,5,28.0
175,Shai Gilgeous-Alexander,857712,2022,OKC,35,6,5,2,0,6,10,22,15,15,35.0
666429,Darius Bazley,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
38017716,Ousmane Dieng,857712,2022,OKC,15,5,1,1,0,2,6,8,0,0,19.0
3547272,Isaiah Joe,857712,2022,OKC,9,1,2,2,0,1,3,4,0,0,10.0
17896036,Tre Mann,857712,2022,OKC,4,1,1,1,1,0,2,6,0,0,16.0
337,Mike Muscala,857712,2022,OKC,5,2,3,1,0,0,2,3,0,0,14.0
17896106,Eugene Omoruyi,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
3547271,Aleksej Pokusevski,857712,2022,OKC,2,2,3,0,0,1,1,6,0,0,13.0
17896078,Aaron Wiggins,857712,2022,OKC,1,4,3,0,0,0,0,2,1,2,13.0
38017706,Jaylin Williams,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
38017685,Chet Holmgren,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
27924547,Lindy Waters III,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
480,Kenrich Williams,857712,2022,OKC,0,0,0,0,0,0,0,0,0,0,0.0
18,OG Anunoby,857709,2022,TOR,13,5,0,3,1,5,6,14,0,0,42.0
416,Pascal Siakam,857709,2022,TOR,29,8,7,0,0,2,9,20,9,13,39.0
38017710,Christian Koloko,857709,2022,TOR,5,3,2,0,1,1,1,1,3,4,22.0
17896055,Scottie Barnes,857709,2022,TOR,21,7,4,1,1,3,8,14,4,6,41.0
458,Fred VanVleet,857709,2022,TOR,8,7,3,0,2,1,3,14,1,1,38.0
17896094,Dalano Banton,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
46,Khem Birch,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
58,Chris Boucher,857709,2022,TOR,8,9,0,0,0,0,3,6,2,2,16.0
17896039,Justin Champagnie,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
17553988,Jeff Dowtin,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
3547275,Malachi Flynn,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
38017717,Ron Harper Jr.,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
3089,Gary Trent Jr.,857709,2022,TOR,20,1,1,2,0,0,7,10,3,4,26.0
489,Thaddeus Young,857709,2022,TOR,6,6,2,0,0,1,2,6,0,0,16.0
3547249,Precious Achiuwa,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
206,Juancho Hernangomez,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
376,Otto Porter Jr.,857709,2022,TOR,0,0,0,0,0,0,0,0,0,0,0.0
434,Jayson Tatum,857709,2022,BOS,31,12,3,1,1,4,11,24,4,5,39.0
666965,Grant Williams,857709,2022,BOS,7,4,1,1,0,1,3,6,0,0,32.0
189,Blake Griffin,857709,2022,BOS,13,8,2,1,0,1,5,6,3,5,32.0
70,Jaylen Brown,857709,2022,BOS,22,8,8,0,0,0,9,22,3,4,39.0
420,Marcus Smart,857709,2022,BOS,18,3,7,2,0,2,7,14,0,2,39.0
17896060,Sam Hauser,857709,2022,BOS,5,3,1,0,0,0,2,5,0,0,16.0
235,Justin Jackson,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
261,Luke Kornet,857709,2022,BOS,11,7,0,0,1,3,5,7,1,1,16.0
3547276,Payton Pritchard,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
459,Noah Vonleh,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
473,Derrick White,857709,2022,BOS,9,4,5,1,1,0,2,6,4,4,27.0
65,Malcolm Brogdon,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
38017707,JD Davison,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
167,Danilo Gallinari,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
219,Al Horford,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
666692,Mfiondu Kabengele,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
476,Robert Williams III,857709,2022,BOS,0,0,0,0,0,0,0,0,0,0,0.0
178,Eric Gordon,857710,2022,HOU,14,3,4,1,0,2,4,10,3,4,40.0
38017684,Jabari Smith Jr.,857710,2022,HOU,16,11,0,0,1,1,3,8,7,9,39.0
17896062,Alperen Sengun,857710,2022,HOU,8,8,1,1,0,4,4,9,0,0,34.0
17895966,Jalen Green,857710,2022,HOU,27,4,7,1,0,7,9,20,9,10,44.0
666849,Kevin Porter Jr.,857710,2022,HOU,24,6,3,1,1,4,7,17,6,8,44.0
17896023,Josh Christopher,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
38017695,Tari Eason,857710,2022,HOU,18,6,0,3,1,0,7,11,2,2,21.0
666564,Bruno Fernando,857710,2022,HOU,6,8,0,0,0,0,2,5,2,4,16.0
17896070,Usman Garuba,857710,2022,HOU,0,1,0,0,0,0,0,1,0,0,6.0
296,Boban Marjanovic,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
3547294,Kenyon Martin Jr.,857710,2022,HOU,14,3,1,0,0,0,5,7,3,4,20.0
666754,Garrison Mathews,857710,2022,HOU,5,1,0,2,0,0,1,5,2,3,11.0
17895968,Daishen Nix,857710,2022,HOU,0,0,3,0,0,1,0,1,0,0,14.0
38017691,TyTy Washington Jr.,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
38017665,Darius Days,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
38017737,Trevor Hudgins,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
3547301,Jae'Sean Tate,857710,2022,HOU,0,0,0,0,0,0,0,0,0,0,0.0
200,Tobias Harris,857710,2022,PHI,27,4,1,3,1,2,9,15,2,2,46.0
450,PJ Tucker,857710,2022,PHI,3,6,1,0,0,0,1,2,1,2,42.0
145,Joel Embiid,857710,2022,PHI,39,7,3,2,2,5,12,21,14,17,35.0
313,De'Anthony Melton,857710,2022,PHI,9,8,6,2,0,2,3,8,0,0,40.0
192,James Harden,857710,2022,PHI,21,4,7,2,0,7,4,19,9,10,38.0
194,Montrezl Harrell,857710,2022,PHI,0,1,0,0,0,0,0,1,0,0,5.0
2175,Danuel House Jr.,857710,2022,PHI,4,2,1,0,0,0,2,3,0,0,20.0
260,Furkan Korkmaz,857710,2022,PHI,3,0,0,0,0,1,1,4,0,1,13.0
3547298,Saben Lee,857710,2022,PHI,0,0,0,0,0,0,0,0,0,0,0.0
320,Shake Milton,857710,2022,PHI,11,3,4,1,0,2,5,10,0,0,27.0
3547270,Paul Reed,857710,2022,PHI,6,3,0,0,3,0,2,4,2,4,16.0
17896025,Jaden Springer,857710,2022,PHI,0,0,0,0,0,0,0,0,0,0,0.0
666923,Matisse Thybulle,857710,2022,PHI,0,1,0,0,0,0,0,0,0,0,7.0
38017649,Julian Champagnie,857710,2022,PHI,0,0,0,0,0,0,0,0,0,0,0.0
3547254,Tyrese Maxey,857710,2022,PHI,0,0,0,0,0,0,0,0,0,0,0.0
344,Georges Niang,857710,2022,PHI,0,0,0,0,0,0,0,0,0,0,0.0
66,Dillon Brooks,857708,2022,MEM,17,4,2,1,0,5,7,22,1,1,34.0
17896067,Santi Aldama,857708,2022,MEM,18,10,2,1,1,0,8,12,0,0,34.0
3,Steven Adams,857708,2022,MEM,8,4,1,0,0,1,4,6,0,0,28.0
38017729,David Roddy,857708,2022,MEM,6,5,2,0,2,0,2,8,2,2,34.0
249,Tyus Jones,857708,2022,MEM,28,5,10,2,0,1,10,16,5,5,36.0
38017702,Kennedy Chandler,857708,2022,MEM,9,3,5,2,1,1,4,11,0,0,26.0
666505,Brandon Clarke,857708,2022,MEM,11,4,0,1,0,3,5,7,1,1,20.0
666703,John Konchar,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
38017732,Kenneth Lofton Jr.,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
3547285,Xavier Tillman,857708,2022,MEM,4,4,1,1,1,0,2,5,0,0,14.0
38017731,Vince Williams Jr.,857708,2022,MEM,0,2,0,2,0,0,0,3,0,0,14.0
3547287,Desmond Bane,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
184,Danny Green,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
231,Jaren Jackson Jr.,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
38017728,Jake LaRavia,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
666786,Ja Morant,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
17896027,Ziaire Williams,857708,2022,MEM,0,0,0,0,0,0,0,0,0,0,0.0
79,Jimmy Butler,857708,2022,MIA,18,6,8,1,0,5,6,11,5,8,33.0
666747,Caleb Martin,857708,2022,MIA,16,0,0,0,0,1,6,10,0,0,34.0
4,Bam Adebayo,857708,2022,MIA,15,5,4,0,0,1,5,13,5,5,39.0
666633,Tyler Herro,857708,2022,MIA,23,13,5,1,0,2,8,20,4,4,40.0
286,Kyle Lowry,857708,2022,MIA,10,7,6,1,1,2,3,8,1,2,34.0
120,Dewayne Dedmon,857708,2022,MIA,0,6,0,0,0,1,0,5,0,0,9.0
203,Udonis Haslem,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
3092,Haywood Highsmith,857708,2022,MIA,6,6,0,3,1,1,2,5,0,0,14.0
38017696,Nikola Jovic,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
397,Duncan Robinson,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
666908,Max Strus,857708,2022,MIA,5,1,0,1,1,1,1,5,2,3,23.0
1603383,Gabe Vincent,857708,2022,MIA,0,1,0,0,0,2,0,2,0,0,14.0
38017734,Jamal Cain,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
357,Victor Oladipo,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
19465585,Dru Smith,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
11891374,Omer Yurtseven,857708,2022,MIA,0,0,0,0,0,0,0,0,0,0,0.0
191,Tim Hardaway Jr.,857713,2022,DAL,17,3,2,1,0,1,6,12,0,0,23.0
158,Dorian Finney-Smith,857713,2022,DAL,3,2,0,0,0,0,1,3,0,0,23.0
379,Dwight Powell,857713,2022,DAL,2,6,0,0,0,0,0,1,2,2,17.0
130,Spencer Dinwiddie,857713,2022,DAL,21,4,2,1,1,1,5,15,6,6,28.0
132,Luka Doncic,857713,2022,DAL,33,6,8,1,2,3,12,20,5,7,29.0
44,Davis Bertans,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,2.0
75,Reggie Bullock,857713,2022,DAL,0,4,0,1,0,0,0,2,0,1,25.0
3547258,Josh Green,857713,2022,DAL,16,4,5,2,0,0,6,7,3,3,31.0
38017679,Jaden Hardy,857713,2022,DAL,10,0,0,0,0,0,4,5,2,2,2.0
257,Maxi Kleber,857713,2022,DAL,8,3,0,0,2,1,3,6,0,0,25.0
306,JaVale McGee,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,0.0
347,Frank Ntilikina,857713,2022,DAL,2,0,1,1,0,0,1,1,0,0,5.0
370,Theo Pinson,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,2.0
465,Kemba Walker,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,0.0
486,Christian Wood,857713,2022,DAL,18,9,5,0,1,6,6,12,4,5,27.0
133,Tyler Dorsey,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,0.0
17896074,McKinley Wright IV,857713,2022,DAL,0,0,0,0,0,0,0,0,0,0,0.0
61,Mikal Bridges,857713,2022,PHX,13,2,2,0,0,1,4,11,3,3,30.0
17896120,Ish Wainright,857713,2022,PHX,6,3,1,0,0,1,2,5,0,0,13.0
22,Deandre Ayton,857713,2022,PHX,20,8,1,0,3,1,9,11,2,4,27.0
57,Devin Booker,857713,2022,PHX,11,2,5,0,0,1,4,13,2,2,30.0
368,Cameron Payne,857713,2022,PHX,14,6,10,0,0,1,4,16,4,4,34.0
48,Bismack Biyombo,857713,2022,PHX,6,2,0,0,1,0,3,3,0,3,15.0
19465326,Jock Landale,857713,2022,PHX,0,4,0,0,0,0,0,1,0,0,6.0
272,Damion Lee,857713,2022,PHX,13,5,3,2,0,4,5,9,2,2,23.0
356,Josh Okogie,857713,2022,PHX,12,2,3,2,1,0,4,8,2,4,27.0
407,Dario Saric,857713,2022,PHX,3,6,1,0,0,0,1,5,1,2,16.0
414,Landry Shamet,857713,2022,PHX,13,1,2,0,0,2,4,9,2,2,19.0
110,Torrey Craig,857713,2022,PHX,0,0,0,0,0,0,0,0,0,0,0.0
112,Jae Crowder,857713,2022,PHX,0,0,0,0,0,0,0,0,0,0,0.0
666679,Cameron Johnson,857713,2022,PHX,0,0,0,0,0,0,0,0,0,0,0.0
367,Chris Paul,857713,2022,PHX,0,0,0,0,0,0,0,0,0,0,0.0
17896089,Duane Washington Jr.,857713,2022,PHX,0,0,0,0,0,0,0,0,0,0,0.0
443,Klay Thompson,857707,2022,GSW,28,2,4,0,1,0,9,23,2,2,37.0
185,Draymond Green,857707,2022,GSW,2,9,5,1,2,1,1,8,0,0,34.0
282,Kevon Looney,857707,2022,GSW,6,7,0,0,0,0,2,2,2,2,14.0
666848,Jordan Poole,857707,2022,GSW,23,5,4,0,1,3,10,21,1,1,32.0
115,Stephen Curry,857707,2022,GSW,12,4,6,1,0,3,3,17,4,4,38.0
38017704,Patrick Baldwin Jr.,857707,2022,GSW,0,0,0,0,0,0,0,0,0,0,0.0
131,Donte DiVincenzo,857707,2022,GSW,10,7,0,3,0,1,4,7,1,2,22.0
